year,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,pick,pickround,picktotal,wonderlic,nflgrade,picked?
2012,6,0,72,217,32.5,9.125,4.62,0,1.57,4.19,6.88,36,0,20,7,20(227),20,227,0,0,1
2012,5,8,68,186,29.75,9,4.51,0,0,0,0,33,112,0,0,,0,0,0,0,0
2012,6,6,78,308,0,0,5.52,0,0,0,0,25,97,17,6,31(201),31,201,0,0,1
2012,6,6,78,329,0,0,5.57,0,0,4.82,8.13,27,91,19,0,,0,0,0,0,0
2012,6,3,75,260,32.75,10.125,4.63,0,0,4.33,7.07,31,118,19,1,19(19),19,19,0,0,1
2012,6,2,74,202,0,0,4.54,0,0,4.29,7,30,122,12,0,,0,0,0,0,0
2012,5,11,71,203,30.625,9.375,4.56,0,0,4.22,6.69,36,120,17,4,38(133),38,133,0,0,1
2012,6,2,74,216,32,10,4.54,0,0,4.07,7.15,37,122,0,6,24(194),24,194,0,0,1
2012,6,1,73,245,30.875,9.375,4.97,0,0,4.28,7.26,30,90,26,7,15(222),15,222,0,0,1
2012,6,1,73,294,0,0,5,0,0,4.21,7.1,30,108,27,0,,0,0,0,0,0
2012,5,8,68,211,0,0,4.53,0,0,4.32,7.14,35,118,23,0,,0,0,0,0,0
2012,5,10,70,202,0,0,4.74,0,0,0,0,33,116,0,5,11(146),11,146,0,0,1
2012,6,3,75,261,33.875,9.25,4.68,0,0,4.53,7.17,32,118,27,1,26(26),26,26,0,0,1
2012,5,11,71,212,31.375,9.25,4.4,0,0,0,0,33,0,0,4,2(97),2,97,0,0,1
2012,6,7,79,321,0,0,5.27,0,0,4.78,7.72,28,100,32,5,25(160),25,160,0,0,1
2012,5,10,70,183,31.5,9,0,0,0,0,0,0,0,7,0,,0,0,0,0,0
2012,5,11,71,202,0,0,4.63,0,0,4.22,6.93,37,127,19,6,22(192),22,192,0,0,1
2012,6,1,73,298,0,0,0,0,0,0,0,0,0,41,7,19(226),19,226,0,0,1
2012,5,9,69,180,31,9.625,4.42,0,0,4.05,6.82,43,126,19,0,,0,0,0,0,0
2012,6,0,72,197,30.25,9.5,4.94,0,0,4.56,7.41,27,99,0,0,,0,0,26,0,0
2012,6,3,75,268,0,0,5.12,0,0,4.53,0,30,109,21,0,,0,0,0,0,0
2012,5,10,70,219,0,0,4.67,0,0,4.19,7.01,35,117,16,6,3(173),3,173,0,0,1
2012,6,5,77,314,34,11,5.21,0,0,4.78,7.43,27,103,30,4,36(131),36,131,0,0,1
2012,6,4,76,209,32.75,8.25,4.52,0,0,4.23,6.96,33,115,10,0,,0,0,0,0,0
2012,6,3,75,238,0,0,4.74,0,0,4.31,7.27,0,0,21,0,,0,0,0,0,0
2012,6,5,77,317,33.5,9.75,5.43,0,0,4.9,0,29,102,0,0,,0,0,0,0,0
2012,6,0,72,197,32.75,9.25,4.66,0,0,4.23,7.09,33,124,14,5,8(143),8,143,0,0,1
2012,6,7,79,338,0,0,5.8,0,0,0,0,28,0,22,0,,0,0,0,0,0
2012,6,6,78,333,35.875,10.25,5.36,0,0,4.87,7.91,26,104,32,2,28(60),28,60,0,0,1
2012,6,7,79,242,33.875,9.875,0,0,0,0,0,0,0,0,2,25(57),25,57,25,0,1
2012,5,11,71,196,31.75,8.5,4.36,0,0,4.11,6.85,40,129,19,0,,0,0,0,0,0
2012,5,9,69,186,29,9,4.6,0,0,3.98,6.95,30,112,15,0,,0,0,0,0,0
2012,6,3,75,268,0,0,0,0,0,0,0,0,0,26,0,,0,0,0,0,0
2012,6,3,75,246,32.75,10.125,4.93,0,0,4.4,7.18,32,110,21,7,33(240),33,240,0,0,1
2012,5,10,70,197,31,8.625,4.47,0,0,4.32,6.95,33,116,0,2,18(50),18,50,0,0,1
2012,6,0,72,194,31.75,9.625,4.61,0,0,0,0,33,116,14,0,,0,0,0,0,0
2012,6,3,75,271,33,9.5,4.64,0,0,4,7.25,38,124,35,1,28(28),28,28,0,0,1
2012,6,3,75,243,0,0,4.76,0,0,0,7.19,36,121,18,0,,0,0,0,0,0
2012,6,0,72,218,0,0,4.49,0,0,4.28,7.07,36,123,17,3,21(84),21,84,0,0,1
2012,5,10,70,211,0,0,4.63,0,0,4.28,7.12,33,116,22,0,,0,0,0,0,0
2012,6,4,76,346,0,0,4.98,0,0,4.56,7.9,29,105,44,1,11(11),11,11,0,0,1
2012,5,11,71,215,31.5,9.75,4.57,0,0,4.21,7.13,31,111,0,0,,0,0,0,0,0
2012,5,10,70,205,0,0,4.54,0,0,4.19,7.36,34,118,24,0,,0,0,0,0,0
2012,6,2,74,211,31.625,9.625,4.5,0,1.45,4.15,7.03,36,123,14,3,5(68),5,68,0,0,1
2012,6,6,78,303,34.625,9.625,5.36,0,0,4.67,7.49,28,100,22,7,14(221),14,221,0,0,1
2012,6,0,72,203,0,0,4.53,0,0,4.16,6.84,33,121,17,0,,0,0,0,0,0
2012,6,2,74,311,0,0,5.36,0,0,4.62,7.31,28,99,29,0,,0,0,0,0,0
2012,5,10,70,190,0,0,0,0,0,0,0,0,0,14,5,21(156),21,156,0,0,1
2012,5,10,70,185,30.25,8.625,4.64,0,0,4.28,7.19,32,114,8,0,,0,0,0,0,0
2012,6,3,75,237,31.75,9.5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
2012,6,1,73,213,0,0,4.62,0,0,4.32,7.21,32,119,19,0,,0,0,0,0,0
2012,6,4,76,220,34.25,9.75,4.55,0,0,4.23,7.1,34,119,15,2,1(33),1,33,0,0,1
2012,5,8,68,180,30.75,9.5,4.45,0,0,3.93,6.5,36,120,16,5,24(159),24,159,0,0,1
2012,6,4,76,293,33.75,9.625,5,0,0,4.84,7.49,34,111,28,7,8(215),8,215,0,0,1
2012,6,3,75,210,33,9.5,4.55,0,0,4.36,6.99,31,121,15,2,31(63),31,63,0,0,1
2012,5,10,70,188,30,9.375,4.63,0,0,4.2,0,36,124,14,0,,0,0,0,0,0
2012,6,6,78,313,33.25,10.125,5.23,0,0,4.75,7.87,26,98,23,1,23(23),23,23,0,0,1
2012,6,5,77,256,33.375,9,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
2012,6,4,76,299,33.25,9.5,4.95,0,0,4.53,7.43,34,113,36,2,17(49),17,49,0,0,1
2012,6,4,76,302,33.25,9.625,5.37,0,0,0,0,0,0,25,0,,0,0,0,0,0
2012,6,2,74,216,0,0,4.52,0,0,4.44,7.01,38,128,22,0,,0,0,0,0,0
2012,5,9,69,228,30.25,9.5,0,0,0,0,0,0,0,0,1,3(3),3,3,0,0,1
2012,6,4,76,302,32.25,10.125,5.32,0,0,0,0,26,102,30,7,42(249),42,249,0,0,1
2012,6,3,75,227,33,10.125,4.62,0,0,4.15,0,35,113,0,0,,0,0,0,0,0
2012,5,10,70,199,31.25,9.25,4.33,0,0,3.97,6.55,38,133,17,3,3(66),3,66,0,0,1
2012,6,3,75,242,33,9.75,4.79,0,0,0,0,35,120,27,4,24(119),24,119,0,0,1
2012,5,9,69,195,31.5,9.75,4.52,0,0,4.15,0,35,125,15,0,,0,0,0,0,0
2012,5,7,67,184,29.625,8.75,4.67,0,0,4.23,0,37,115,19,0,,0,0,0,0,0
2012,6,3,75,275,32.75,9.375,5.07,0,0,4.62,7.31,30,108,32,0,,0,0,0,0,0
2012,6,5,77,320,35,10.875,5.41,0,0,4.99,8.15,27,100,28,5,9(144),9,144,0,0,1
2012,6,2,74,211,33.5,10.125,4.67,0,0,4.22,6.88,36,126,19,3,20(83),20,83,0,0,1
2012,6,2,74,304,0,0,5.38,0,0,4.99,8.19,22,90,26,0,,0,0,0,0,0
2012,6,5,77,318,33.5,10,5.45,0,0,4.87,7.86,26,89,23,2,5(37),5,37,0,0,1
2012,6,0,72,231,32,8.25,4.73,0,0,0,0,31,0,0,0,,0,0,0,0,0
2012,5,11,71,189,0,0,4.42,0,0,4.06,6.6,37,122,15,4,20(115),20,115,0,0,1
2012,6,3,75,266,33.5,9.625,4.96,0,0,4,7.09,35,116,26,0,,0,0,0,0,0
2012,6,3,75,311,33,10.125,5.43,0,0,4.87,7.95,31,107,28,2,8(40),8,40,0,0,1
2012,6,2,74,213,32.625,10.25,4.57,0,0,4.12,6.63,34,122,19,1,29(29),29,29,0,0,1
2012,6,3,75,253,0,0,4.81,0,0,4,7.25,31,110,21,0,,0,0,0,0,0
2012,5,8.5,68.5,207,0,0,4.33,2.5,1.48,4.35,7.51,40.5,126,23,7,5(212),5,212,0,0,1
2012,6,3,75,262,0,0,5,0,0,4.25,7.17,35,124,34,7,4(211),4,211,0,0,1
2012,5,11,71,231,31.5,9.25,4.71,0,0,4.28,7.46,33,119,12,3,23(86),23,86,0,0,1
2012,5,10,70,195,0,0,4.68,0,0,4.22,6.94,34,121,12,0,,0,0,0,0,0
2012,6,5,77,312,34.875,9.875,4.94,0,0,4.78,7.52,35,114,19,3,11(74),11,74,0,0,1
2012,6,4,76,303,33.25,10,5.08,0,0,0,0,29,0,26,2,21(53),21,53,0,0,1
2012,6,4,76,219,34.75,9.5,4.4,0,0,0,7.08,33,125,17,6,28(198),28,198,0,0,1
2012,6,1,73,241,0,0,4.78,0,0,4.28,6.84,31,116,21,7,23(230),23,230,0,0,1
2012,6,5,77,298,0,0,5.01,0,0,4.41,0,36,113,21,7,18(225),18,225,0,0,1
2012,6,2,74,248,32,9.75,5.37,0,0,0,0,26,103,35,4,14(109),14,109,0,0,1
2012,6,4,76,221,32.625,9,0,0,0,0,0,0,0,0,1,8(8),8,8,34,0,1
2012,5,11,71,209,0,0,4.58,0,0,4.37,7.32,33,118,0,3,10(73),10,73,0,0,1
2012,6,3,75,220,32.875,9.5,4.8,0,0,4.28,7.17,36,121,14,0,,0,0,0,0,0
2012,5,10,70,206,0,0,4.63,0,0,4.25,7.01,35,123,20,0,,0,0,0,0,0
2012,5,11,71,198,32.125,10.5,4.74,0,0,0,0,33,122,14,0,,0,0,0,0,0
2012,6,2,74,314,33.5,10,0,0,0,4.71,7.97,31,100,35,3,30(93),30,93,0,0,1
2012,6,0,72,211,0,0,4.5,0,0,4.13,7.33,31,122,18,4,35(130),35,130,0,0,1
2012,6,4,76,324,33.25,9.375,5.5,0,0,4.8,7.92,23,85,16,6,9(179),9,179,0,0,1
2012,6,2,74,215,32.5,9,4.54,0,0,0,0,37,132,18,4,27(122),27,122,0,0,1
2012,6,0,72,237,32.5,9.5,0,0,0,0,0,31,111,18,6,18(188),18,188,0,0,1
2012,6,4,76,325,0,0,5.67,0,0,5,7.96,27,0,31,5,14(149),14,149,0,0,1
2012,6,2,74,289,32,9.75,5.42,0,0,4.87,8.07,24,92,30,0,,0,0,0,0,0
2012,5,10,70,222,31,9.75,4.5,0,0,4.31,7.16,36,122,28,4,11(106),11,106,0,0,1
2012,5,11,71,219,0,0,4.76,0,0,0,0,30,110,19,0,,0,0,0,0,0
2012,6,2,74,315,0,0,0,0,0,0,0,0,0,0,7,29(236),29,236,0,0,1
2012,6,1,73,272,32,9,0,0,0,0,0,0,0,22,2,3(35),3,35,0,0,1
2012,6,2,74,261,0,0,4.8,0,0,4,7.39,34,122,31,3,9(72),9,72,0,0,1
2012,5,10,70,192,30.75,8.625,4.59,0,0,4,6.87,34,116,18,7,38(245),38,245,0,0,1
2012,6,0,72,241,0,0,0,0,0,0,0,0,0,0,2,15(47),15,47,0,0,1
2012,6,5,77,305,32.75,9.75,5.34,0,0,4.75,7.93,26,103,29,0,,0,0,0,0,0
2012,6,3,75,320,0,0,5.25,0,0,4.87,8.22,25,101,28,6,30(200),30,200,0,0,1
2012,6,4,76,338,34.625,10,5.39,0,0,4.9,7.87,27,102,0,5,15(150),15,150,0,0,1
2012,6,4,76,221,31.75,9.625,4.89,0,0,4.45,7.36,32,102,0,1,22(22),22,22,27,0,1
2012,5,11,71,206,0,0,4.55,0,0,4.22,6.72,37,126,15,5,27(162),27,162,0,0,1
2012,6,0,72,208,31.5,9.25,4.69,0,0,4.13,6.84,35,119,14,7,37(244),37,244,0,0,1
2012,6,1,73,233,0,0,4.7,0,0,4.37,7.14,37,124,21,5,3(138),3,138,0,0,1
2012,5,9,69,193,0,0,0,0,0,0,0,0,0,20,0,,0,0,0,0,0
2012,6,4,76,249,0,0,4.86,0,0,4.31,7.11,33,117,25,4,18(113),18,113,0,0,1
2012,5,10,70,206,30.25,9.375,4.49,0,0,4.12,7.09,41,132,0,1,32(32),32,32,0,0,1
2012,5,11,71,204,31,10.25,4.55,0,0,4.09,6.97,34,118,0,3,12(75),12,75,28,0,1
2012,6,3,75,294,32.5,9,5,0,0,4.44,7.37,27,107,24,6,35(205),35,205,0,0,1
2012,6,3,75,225,0,0,0,0,0,4.37,7.14,31.5,101,0,0,,0,0,0,0,0
2012,6,5,77,295,33.25,10.75,5.01,0,0,4.44,7.26,33,108,33,2,4(36),4,36,0,0,1
2012,6,2,74,308,33,9.375,5.08,0,0,4.56,7.6,28,0,0,2,19(51),19,51,0,0,1
2012,5,10,70,182,31.5,8.5,4.42,0,1.45,4.03,6.93,38,120,11,4,23(118),23,118,0,0,1
2012,5,10.25,70.25,196,30.375,8.625,4.61,2.65,1.53,4.18,6.93,38.5,121,4,1,20(20),20,20,0,0,1
2012,5,9,69,187,30.25,9.5,4.39,0,0,0,0,39,123,17,4,12(107),12,107,0,0,1
2012,6,5,77,303,34,10.25,5.05,0,0,0,0,32,0,28,0,,0,0,0,0,0
2012,6,4,76,314,32.75,10.25,5.39,0,0,4.61,7.77,29,101,32,1,27(27),27,27,0,0,1
2012,6,5,77,303,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
2011,6,2,74,262,33.5,9.75,4.67,0,0,4.32,0,33.5,112,23,4,6(103),6,103,0,0,1
2011,6,2,74,190,34,9.25,4.56,0,0,0,0,0,0,0,0,,0,0,0,0,0
2011,6,1,73,297,34,10,5.31,0,0,4.71,0,24,91,23,0,,0,0,0,0,0
2011,6,1,73,228,30.375,9.625,4.56,0,0,4.06,0,41.5,120,24,7,22(225),22,225,0,0,1
2011,5,8,68,199,30.25,8.75,4.52,0,0,0,0,0,0,23,0,,0,0,0,0,0
2011,6,1,73,197,32.25,8.625,4.5,0,0,4.01,0,35.5,129,18,4,31(128),31,128,0,0,1
2011,6,1,73,206,30.5,8.5,4.38,0,0,4.08,0,38,128,15,1,19(19),19,19,0,0,1
2011,6,5,77,300,33.875,10.5,5.31,0,0,4.63,0,29,103,25,4,13(110),13,110,0,0,1
2011,5,11,71,229,30.125,9.5,4.77,0,0,4.37,0,30,104,22,0,,0,0,0,0,0
2011,6,2,74,309,32.625,10.25,4.84,0,0,4.4,0,30.5,112,38,2,20(52),20,52,0,0,1
2011,6,3,75,254,33,9,4.81,0,0,4.28,0,31,116,18,2,7(39),7,39,0,0,1
2011,6,3,75,285,34,10.25,4.71,0,0,4.56,0,36.5,117,27,3,22(86),22,86,0,0,1
2011,6,6,78,276,33,10.375,4.92,0,0,4.37,0,28,114,26,0,,0,0,0,0,0
2011,6,4,76,228,33.53,10.125,4.49,2.57,1.58,4.34,7.07,42,129,20,0,,0,0,0,0,0
2011,6,4,76,283,33,10.125,4.75,0,0,4.51,0,31.5,111,0,4,9(106),9,106,0,0,1
2011,6,5,77,325,36,10,5.31,0,0,4.75,0,29,103,29,0,,0,0,0,0,0
2011,6,1,73,302,33.75,9.625,4.93,0,0,4.62,0,26.5,92,34,0,,0,0,0,0,0
2011,6,2,74,262,33.125,9.875,5.14,0,0,4.46,0,28.5,106,22,7,44(247),44,247,0,0,1
2011,6,1,73,245,30.75,9.875,4.84,0,0,4,0,32.5,109,23,0,,0,0,0,0,0
2011,5,10,70,211,32.25,9.375,4.58,0,0,4.12,0,33.5,120,23,0,,0,0,0,0,0
2011,6,3,75,209,32.5,9.5,4.5,2.55,1.55,4.31,6.86,31.5,118,13,0,,0,0,0,0,0
2011,5,10,70,184,31,9.875,4.7,0,0,4.2,0,35.5,119,18,5,20(151),20,151,0,0,1
2011,6,5,77,308,33.5,9.25,5.28,0,0,4.64,0,31,102,28,4,4(101),4,101,0,0,1
2011,6,3,75,309,32,9.5,5.4,0,0,4.75,0,0,0,28,0,,0,0,0,0,0
2011,6,3,75,280,33.125,10.25,4.64,0,0,0,0,0,0,22,2,19(51),19,51,0,0,1
2011,5,11,71,242,32.125,9.375,4.53,0,0,4.39,0,29,113,28,6,22(187),22,187,0,0,1
2011,6,6,78,323,35.5,10.375,5.21,0,0,4.81,0,26,100,25,4,20(117),20,117,0,0,1
2011,5,10,70,193,30.25,9.25,4.54,0,0,0,0,33.5,120,15,0,,0,0,0,0,0
2011,5,11,71,190,33.875,8.75,4.49,0,0,4,0,36.5,120,0,5,33(164),33,164,0,0,1
2011,6,1,73,185,32.25,9.5,4.51,0,0,4,0,39.5,128,10,3,31(95),31,95,0,0,1
2011,6,6,78,233,33.25,9.625,4.59,0,0,4.33,6.93,29,117,20,0,,0,0,0,0,0
2011,6,1,73,204,30.75,9.875,4.52,0,0,4.25,0,35.5,116,24,4,21(118),21,118,0,0,1
2011,5,11,71,187,33,10.25,4.68,0,0,4.25,6.64,33.5,121,12,3,18(82),18,82,0,0,1
2011,5,9,69,186,29.25,9.125,4.71,0,0,0,0,32.5,112,14,0,,0,0,0,0,0
2011,6,1,73,190,31.5,8.5,4.5,0,0,4.07,0,32,118,18,5,8(139),8,139,0,0,1
2011,6,1,73,221,32,9.125,4.5,0,0,4.31,7.04,34.5,117,19,7,33(236),33,236,0,0,1
2011,6,1,73,182,29.5,8.625,4.65,0,0,4.37,0,30.5,120,0,0,,0,0,0,0,0
2011,6,5,77,254,33.5,9.75,4.53,0,0,4.03,0,37.5,119,23,4,5(102),5,102,0,0,1
2011,6,5,77,358,34,9.125,5.26,0,0,4.97,0,30.5,105,33,5,7(138),7,138,0,0,1
2011,6,7,79,314,35,10.375,5.18,0,0,0,0,31.5,109,29,1,29(29),29,29,0,0,1
2011,5,10,70,192,31.75,9,4.53,0,0,4.06,0,31,116,13,4,30(127),30,127,0,0,1
2011,6,4,76,321,34,9.75,5.22,0,0,0,0,0,0,23,1,25(25),25,25,0,0,1
2011,6,2,74,241,32.625,9.25,4.57,0,0,0,0,0,0,25,2,8(40),8,40,0,0,1
2011,6,1,73,248,33,9.375,4.58,0,0,4.34,0,36,114,27,0,,0,0,0,0,0
2011,5,9,69,222,31,9.5,4.54,0,0,4.07,0,37,120,27,4,22(119),22,119,0,0,1
2011,6,1,73,208,31.5,9.25,4.57,0,0,4.06,0,34.5,121,23,4,11(108),11,108,0,0,1
2011,6,1,73,300,32,8.875,5.04,0,0,4.78,0,27.5,101,26,3,13(77),13,77,0,0,1
2011,6,7,79,311,34.5,10.625,5.21,0,0,4.4,0,29.5,105,28,1,22(22),22,22,0,0,1
2011,6,2,74,247,32,9.5,4.87,0,0,4.4,0,35.5,116,23,7,17(220),17,220,0,0,1
2011,6,0,72,191,31.375,8.375,4.38,0,0,0,0,34.5,0,0,4,16(113),16,113,0,0,1
2011,6,5,77,264,36,10,4.63,0,0,4.39,0,28,117,22,0,,0,0,0,0,0
2011,6,3,75,245,33,9.625,4.69,0,0,4.15,0,33.5,118,18,6,9(174),9,174,0,0,1
2011,6,1,73,230,31,8.75,4.83,0,0,0,0,29,111,0,0,,0,0,0,0,0
2011,6,3,75,281,32.5,9.75,4.78,0,0,4.13,0,33,113,0,1,20(20),20,20,0,0,1
2011,5,10,70,191,31,9.375,4.46,2.53,1.56,4.34,7.08,33.5,115,16,2,32(64),32,64,0,0,1
2011,6,3,75,233,30,9.5,5.12,0,0,4.28,0,0,0,0,0,,0,0,0,0,0
2011,6,2,74,197,30.5,9.125,4.52,0,0,4.19,0,35.5,127,18,0,,0,0,0,0,0
2011,5,10,70,205,31.75,9.5,4.6,0,0,4.03,0,0,114,18,0,,0,0,0,0,0
2011,5,10,70,178,31.25,9.625,4.53,0,0,4.09,0,36,120,0,0,,0,0,0,0,0
2011,6,0,72,199,31.25,8.625,4.36,0,0,4.08,0,38.5,0,0,3,16(80),16,80,0,0,1
2011,6,2,74,215,31.75,9.5,4.83,0,0,4.27,0,29.5,106,0,2,3(35),3,35,29,0,1
2011,6,1,73,260,33,10,5.03,0,0,4.68,0,25,106,0,0,,0,0,0,0,0
2011,6,3,75,319,33.375,10.125,4.93,0,0,4.62,0,27,0,24,1,3(3),3,3,0,0,1
2011,6,7,79,313,36,11,5.5,0,0,5.07,0,24,91,0,0,,0,0,0,0,0
2011,6,0,72,193,32.75,9.5,4.54,0,0,0,0,0,0,14,0,,0,0,0,0,0
2011,6,1,73,242,32,10,4.78,0,0,0,0,37.5,0,24,3,27(91),27,91,0,0,1
2011,5,8,68,179,29.25,8.625,4.34,0,0,0,0,0,0,24,0,,0,0,0,0,0
2011,6,3,75,225,32,9.875,4.81,0,0,4.32,0,33,116,0,0,,0,0,0,0,0
2011,6,2,74,281,34,9.75,4.87,0,0,4.37,0,31,107,0,0,,0,0,0,0,0
2011,6,4,76,334,34,9.875,5.45,0,0,4.9,0,27.5,90,21,0,,0,0,0,0,0
2011,6,2,74,201,31.25,10.125,4.56,2.72,1.6,4.22,6.91,33.5,116,14,4,26(123),26,123,0,0,1
2011,6,1,73,198,31,9.5,4.4,0,0,0,0,0,0,19,2,1(33),1,33,0,0,1
2011,5,11,71,213,31,10,4.73,0,0,4.2,0,34,118,21,0,,0,0,0,0,0
2011,6,5,77,346,35.125,10.5,5.19,0,0,0,0,0,0,26,3,30(94),30,94,0,0,1
2011,6,5,77,255,31,9.75,4.88,0,0,4.32,0,31.5,106,26,0,,0,0,0,0,0
2011,6,4,76,240,31.25,9.875,5.12,0,0,4.46,0,25.5,102,0,5,29(160),29,160,0,0,1
2011,6,1,73,227,31.75,9.75,4.56,0,0,4.46,0,35,111,26,0,,0,0,0,0,0
2011,6,4,76,291,34.75,9.75,4.84,0,0,4.56,0,31,113,0,1,13(13),13,13,0,0,1
2011,5,10,70,231,30.75,9.5,4.37,0,0,4.21,0,37.5,115,21,0,,0,0,0,0,0
2011,6,1,73,245,31,9.625,4.75,0,0,4.45,0,31,110,22,3,20(84),20,84,0,0,1
2011,6,6,78,316,35,11.125,5.11,0,0,0,0,28.5,0,26,2,14(46),14,46,0,0,1
2011,6,2,74,308,34,10.5,5.28,0,0,4.54,0,24,101,30,3,33(97),33,97,0,0,1
2011,6,4,76,306,33.75,10,5.18,0,0,4.43,0,28.5,108,26,6,7(172),7,172,0,0,1
2011,6,4,76,234,33,10,4.61,0,0,4.26,0,33.5,120,0,1,10(10),10,10,42,0,1
2011,6,4,76,252,32.625,9.5,4.85,0,0,4.4,0,30.5,112,27,0,,0,0,0,0,0
2011,6,1,73,192,30.75,9.375,4.31,2.51,1.53,4.17,6.87,40,131,16,4,14(111),14,111,0,0,1
2011,6,6,78,330,33.5,9.75,5.41,0,0,0,0,0,0,30,2,31(63),31,63,0,0,1
2011,5,10,70,195,31.375,8.5,4.45,0,0,4.12,0,38.5,119,26,2,18(50),18,50,0,0,1
2011,6,1,73,208,31.375,9.625,4.5,0,0,0,0,31,110,13,5,15(146),15,146,0,0,1
2011,6,3,75,244,31.5,9.625,5,0,0,4.51,0,31,105,18,0,,0,0,0,0,0
2011,6,6,78,325,34,10.5,5.54,0,0,5,0,26.5,99,25,0,,0,0,0,0,0
2011,6,3,75,286,32.125,10.125,5.09,0,0,4.49,0,28.5,114,29,0,,0,0,0,0,0
2011,6,4,76,211,34.375,9.25,4.48,2.53,1.55,4.21,6.91,34.5,126,18,1,4(4),4,4,0,0,1
2011,6,1,73,225,32,9.125,4.45,0,0,4.15,0,34,114,20,0,,0,0,0,0,0
2011,6,3,75,249,33.5,9.25,4.54,0,0,4.4,0,42.5,130,23,7,1(204),1,204,0,0,1
2011,5,11.375,71.375,205,0,0,4.57,2.65,1.58,4.28,6.82,36,121,19,0,,0,0,0,0,0
2011,6,4,76,216,35,9.75,4.53,0,0,4.25,7.05,33.5,118,15,0,,0,0,0,0,0
2011,6,4,76,305,32.75,10.75,4.96,0,0,4.43,0,29,0,28,7,30(233),30,233,0,0,1
2011,6,1,73,209,32.875,10.125,4.62,0,0,4.19,0,34.5,121,18,7,45(248),45,248,0,0,1
2011,6,6,78,326,35.25,9.25,5.38,0,0,4.7,0,29,96,33,4,25(122),25,122,0,0,1
2011,6,2,74,209,32.25,10.625,4.4,2.53,1.51,4.21,6.94,36,117,14,3,15(79),15,79,0,0,1
2011,6,4,76,249,31.75,10,4.77,0,0,0,0,0,0,18,7,35(238),35,238,0,0,1
2011,5,11,71,233,30.375,8.875,4.53,0,0,4.39,0,36.5,120,24,4,33(130),33,130,0,0,1
2011,5,10,70,191,30.625,8.5,4.46,0,0,4.12,0,35.5,113,13,2,28(60),28,60,0,0,1
2011,5,10,70,203,31.125,10.125,4.53,0,0,4.21,6.77,34,111,10,6,11(176),11,176,0,0,1
2011,6,1,73,219,31.375,10.25,4.4,0,0,4.01,0,36.5,119,11,4,8(105),8,105,0,0,1
2011,6,3,75,308,33.625,10.25,5.68,0,0,4.68,0,24,90,20,0,,0,0,0,0,0
2011,6,4,76,244,32.375,10,4.91,0,0,4.46,0,32.5,112,29,0,,0,0,0,0,0
2011,6,5,77,294,34.25,10.125,4.92,0,0,0,0,30,0,0,1,31(31),31,31,0,0,1
2011,6,1,73,202,32,9.5,4.64,0,0,4.19,0,31,123,0,0,,0,0,0,0,0
2011,6,1,73,219,32.25,9.75,4.61,0,0,4.21,0,31,0,19,5,27(158),27,158,0,0,1
2011,6,7,79,319,34.25,10.625,5.44,0,0,4.78,0,32,104,24,0,,0,0,0,0,0
2011,5,10,70,192,30.375,9.625,4.43,0,0,0,0,0,0,19,4,1(98),1,98,0,0,1
2011,6,3,75,235,32.625,9.375,4.62,0,0,4.57,0,36,121,18,0,,0,0,0,0,0
2011,6,4,76,210,34,8.625,4.51,0,0,4.31,6.69,35,130,11,0,,0,0,0,0,0
2011,6,1,73,240,30.5,9.75,4.66,0,0,4.34,0,35.5,111,32,6,35(200),35,200,0,0,1
2011,6,1,73,200,31.875,9.5,4.44,0,0,4.12,0,33.5,109,14,4,34(131),34,131,0,0,1
2011,6,5,77,248,34.5,9.75,4.46,0,0,4.21,0,37,117,22,0,,0,0,0,0,0
2011,6,3,75,270,34.5,10.875,4.62,0,0,4.37,0,36.5,125,30,3,6(70),6,70,0,0,1
2011,6,2,74,299,32.5,9.375,5.27,0,0,4.96,0,25.5,95,27,2,23(55),23,55,0,0,1
2011,6,4,76,302,34.375,9.5,5.31,0,0,4.97,0,29.5,95,22,0,,0,0,0,0,0
2011,6,1,73,239,32,9.75,4.77,0,0,0,0,31.5,116,20,0,,0,0,0,0,0
2011,5,7,67,199,31,8.75,4.46,0,0,4.21,0,35,122,24,4,18(115),18,115,0,0,1
2011,6,7,79,316,34.25,9.625,5.28,0,0,4.77,0,28,101,0,0,,0,0,0,0,0
2011,6,3,75,318,34.125,9,5.34,0,0,0,0,0,0,18,7,14(217),14,217,0,0,1
2011,6,1,73,257,31.375,9.625,5.06,0,0,0,0,30.5,111,24,0,,0,0,0,0,0
2011,5,9,69,215,30.75,9.5,4.62,0,0,4.62,0,31.5,113,21,1,28(28),28,28,0,0,1
2011,6,5,77,299,32.5,10.25,5.27,0,0,4.65,0,28,98,25,7,7(210),7,210,0,0,1
2011,6,1,73,198,32.25,10,4.62,0,0,4.14,0,30,113,14,2,22(54),22,54,0,0,1
2011,6,3,75,215,33,9,4.61,0,0,4.43,7.45,37.5,113,14,0,,0,0,0,0,0
2011,6,4,76,310,33.25,9.5,5.03,0,0,4.83,0,26.5,98,17,2,9(41),9,41,0,0,1
2011,5,9,69,185,32,9.25,4.46,2.54,1.56,4.25,7.07,37.5,117,11,3,19(83),19,83,0,0,1
